artist_id,name,birth_date,death_date,description
Q4456742,Fedir Tetianych,1942-02-17T00:00:00Z,2007-02-18T00:00:00Z,Ukrainian painter (1942-2007)
Q4076012,Баклицький Вудон Іванович,1942-01-16T00:00:00Z,1992-07-07T00:00:00Z,Ukrainian painter (1942-1992)
Q4089981,Ihor Bodnar,1941-01-08T00:00:00Z,2011-01-19T00:00:00Z,Ukrainian painter (1941-2011)
Q4266385,Konstantin Lomykin,1924-08-19T00:00:00Z,1993-07-09T00:00:00Z,Ukrainian painter (1924-1994)
Q4246080,Jan Kulec,1880-06-24T00:00:00Z,1952-03-11T00:00:00Z,painter (1880-1952)
Q4079952,Vladimir Bakhtov,1954-01-17T00:00:00Z,,Ukrainian painter
Q4097639,Aleksandr Bubnov,1959-10-31T00:00:00Z,,Ukrainian animated film director
Q4098150,Mykola Budnyk,1953-02-03T00:00:00Z,2001-01-16T00:00:00Z,Ukrainian kobzar and folk musician and poet (1953–2001)
Q4422011,Alexander Pavlovich Skoblikov,1929-02-25T00:00:00Z,2005-01-29T00:00:00Z,Ukrainian painter (1929-2005)
Q4242756,Borys Krylov,1976-08-06T00:00:00Z,,Ukrainian artist
Q4181352,Gennady Zhukov,1938-10-31T00:00:00Z,,sculptor
Q3479715,Sergueï Chepik,1953-06-24T00:00:00Z,2011-11-18T00:00:00Z,French painter (1953-2011)
Q4182373,Vasyl' Zabašta,1918-07-18T00:00:00Z,2016-04-20T00:00:00Z,Ukrainian painter (1918-2016)
Q449600,Sergei Sviatchenko,1952-10-07T00:00:00Z,,Ukrainian artist
Q4332070,Озерний Михайло Іванович,1938-05-28T00:00:00Z,2025-01-02T00:00:00Z,Ukrainian painter
Q4207332,Larisa Kadochnikova,1937-08-30T00:00:00Z,,Ukrainian actress
Q1173694,David Bekker,1940-01-24T00:00:00Z,2022-03-04T00:00:00Z,Ukrainian painter (1940-2022)
Q4225779,Pavlo Kovzhun,1896-10-03T00:00:00Z,1939-05-15T00:00:00Z,Ukrainian graphic artist (1896–1939)
Q4366198,Konstantin Pobedin,1956-01-01T00:00:00Z,,Ukrainian painter
Q4376493,Oleksandra Prakhova,1950-05-13T00:00:00Z,2011-05-20T00:00:00Z,Soviet painter (1950-2011)
Q172097,Heorhy Tkachenk,1898-05-05T00:00:00Z,1993-12-11T00:00:00Z,Ukrainian bandurist (1898-1993)
Q4413729,Селівачов Михайло Романович,1946-06-19T00:00:00Z,,Ukrainian painter
Q4334618,Katerina Omelchuk,1982-03-17T00:00:00Z,,Ukrainian artist (born 1982)
Q313991,Peter Weibel,1944-03-05T00:00:00Z,2023-03-01T00:00:00Z,Austrian artist and theorist (1944–2023)
Q4236035,Ernest Kotkov,1931-03-03T00:00:00Z,2012-10-06T00:00:00Z,Ukrainian and Soviet painter (1931-2012)
Q4169216,Yana Dubynianska,1975-08-21T00:00:00Z,,Ukrainian journalist and writer
Q4403656,Arsen Savadov,1962-09-24T00:00:00Z,,painter
Q4333504,Olena Oliinyk,1957-07-10T00:00:00Z,,Ukrainian architect
Q4393696,Alexey Retinsky,1986-11-14T00:00:00Z,,Ukrainian composer
Q4319696,Sviatoslav Nikitenko,1960-04-15T00:00:00Z,,Ukrainian glyptic artist
Q965053,Volodymyr Bernatsky,1938-06-08T00:00:00Z,2019-06-20T00:00:00Z,Ukrainian artist (1938-)
Q346076,Illya Chychkan,1967-08-29T00:00:00Z,,Ukrainian artist
Q4347858,Adolf Pedan,1936-04-20T00:00:00Z,1999-01-08T00:00:00Z,Soviet and Ukrainian animator (1936–1999)
Q769986,Józef Marczyński,1953-01-01T00:00:00Z,2022-12-31T00:00:00Z,Ukrainian sculptor (1953–2022)
Q4340221,Georgy Otchenashko,1934-12-21T00:00:00Z,,Russian painter
Q2894415,Beliana,1911-07-13T00:00:00Z,1992-08-01T00:00:00Z,Ukrainian painter and opera singer (1911-1992)
Q3065837,Victor Orly,1962-02-20T00:00:00Z,,French painter
Q4401495,Ada Rybachuk,1931-06-27T00:00:00Z,2010-09-22T00:00:00Z,"Soviet Ukrainian muralist, painter, sculptor and architect (1931-2010)"
Q4184466,Emma Zaytseva,1970-06-02T00:00:00Z,,Ukrainian painter
Q4413889,Aleksandr N. Selischev,1922-08-22T00:00:00Z,2015-12-09T00:00:00Z,Russian painter (1922-2015)
Q1988563,Mykola Hlushchenko,1901-09-17T00:00:00Z,1977-10-31T00:00:00Z,Ukrainian post-impressionist painter (1901-1977)
Q1264724,Markus Mizne,1908-01-01T00:00:00Z,1994-01-01T00:00:00Z,Brazilian painter (1908-1994)
Q3059583,Eugenia Gapchinska,1974-11-15T00:00:00Z,,Ukrainian painter
Q233390,Kseniya Simonova,1985-04-22T00:00:00Z,,Ukrainian artist (born 1985)
Q4196970,Івахненко Олександр Андрійович,1931-09-08T00:00:00Z,2003-12-08T00:00:00Z,Ukrainian painter (1931–2003)
Q4403881,Viktor Savenkov,1919-03-09T00:00:00Z,2004-09-12T00:00:00Z,Russian painter (1919-2004)
Q2845524,Anastasiya Markovich,1979-10-23T00:00:00Z,,Ukrainian artist (born 1979)
Q894303,Borys Buryak,1953-10-25T00:00:00Z,,Ukrainian artist
Q84130,Stanislav Sychov,1937-01-01T00:00:00Z,2003-01-01T00:00:00Z,Ukrainian painter (1937-2003)
Q1174863,Davyd Cherkaskyi,1932-08-23T00:00:00Z,2018-10-30T00:00:00Z,"Soviet and Ukrainian animation director, screenwriter, animator (1931–2018)"
Q4197101,Inga Ivashchenko,1967-03-06T00:00:00Z,,Russian Artist
Q4095903,Sergey Bratkov,1960-06-28T00:00:00Z,,"Ukrainian artist, photographer (born 1960)"
Q4189657,Karlo Zvirynsky,1923-08-14T00:00:00Z,1997-10-08T00:00:00Z,Ukrainian painter (1923-1997)
Q211145,Yuri Kislichenko,1925-05-01T00:00:00Z,1999-09-19T00:00:00Z,Ukrainian painter and architect (1925-1999)
Q959434,Victoria Kovalchuk,1954-01-26T00:00:00Z,2021-04-04T00:00:00Z,"Ukrainian artist, writer (1954–2021)"
Q4327913,"Нугатов, Валерий Викторович",1972-03-06T00:00:00Z,,Russian poet
Q4207415,Zhanna Kadyrova,1981-01-01T00:00:00Z,,Ukrainian sculptor and painter
Q4196365,Vladimir Ivanov-Akhmetov,1953-10-02T00:00:00Z,2024-07-17T00:00:00Z,Soviet painter
Q1174863,Davyd Cherkaskyi,1931-08-23T00:00:00Z,2018-10-30T00:00:00Z,"Soviet and Ukrainian animation director, screenwriter, animator (1931–2018)"
Q4228356,Inna Kolomiyets,1921-03-08T00:00:00Z,2005-01-01T00:00:00Z,Ukrainian sculptor (1921–2005)
Q4313620,Anatoliy Nasedkin,1924-04-22T00:00:00Z,1994-07-26T00:00:00Z,Soviet Russian and Ukrainian Painter (1924-1994)
Q1529597,Yuri Yaremchuk,1951-06-18T00:00:00Z,,Ukrainian saxophonist
Q4222697,Olena Kishkurno,1976-05-05T00:00:00Z,,Ukrainian painter
Q4192629,Зморович Юрій Валентинович,1946-04-14T00:00:00Z,2021-02-08T00:00:00Z,Ukrainian poet
Q4064960,Anatoliy Dnistrovyi,1974-07-30T00:00:00Z,,"Ukrainian poet, essayist and novelist"
Q4428079,Sergey Solovyov,1959-01-09T00:00:00Z,,Ukrainian writer
Q3461817,Mychajlo Derehus,1904-12-05T00:00:00Z,1997-07-31T00:00:00Z,Soviet painter (1904-1997)
Q4330786,"Овсейко, Николай Сергеевич",1954-08-22T00:00:00Z,,Ukrainian painter
Q4213394,Tetyana Kara-Vasylyeva,1941-10-27T00:00:00Z,,Soviet and Ukrainian art historian
Q4183354,Daria Zavialova,1959-11-03T00:00:00Z,,scenographer
Q4346832,Паталаха Володимир Іванович,1918-07-25T00:00:00Z,2005-10-14T00:00:00Z,Soviet painter (1918-2005)
Q4399540,Anzhelika Rudnytska,1970-06-11T00:00:00Z,,Ukrainian journalist
Q4338999,Rita Ostrovskaja,1953-01-01T00:00:00Z,,Russian artist (born 1953)
Q2642927,Alexander Roitburd,1961-10-14T00:00:00Z,2021-08-08T00:00:00Z,Ukrainian artist and painter (1961–2021)
Q3148267,Igor Baranko,1970-04-07T00:00:00Z,,Ukrainian screenwriter and artist
Q1162088,László Magyar,1955-07-08T00:00:00Z,2016-07-09T00:00:00Z,Hungarian painter from Ukraina (1955-2016)
Q3881567,Oleksandr Borodai,1946-09-15T00:00:00Z,2019-11-08T00:00:00Z,Soviet painter (1946-2019)
Q47900,Nestor Makhno,1888-11-07T00:00:00Z,1934-07-25T00:00:00Z,Ukrainian anarchist revolutionary (1888–1934)
Q4341464,Aleksandr Pavlov,1939-05-22T00:00:00Z,,Ukrainian painter
Q4368107,Ihor Podolchak,1962-04-09T00:00:00Z,,Ukrainian artist
Q4234099,Heorhii Korotkov,1923-11-17T00:00:00Z,2001-07-21T00:00:00Z,Soviet painter (1923-2001)
Q12086531,Білас-Березова Олена Володимирівна,1967-10-30T00:00:00Z,,"українська майстриня народної вишивки та прикрас, мистецтвознавиця"
Q196382,Glib Vysheslavsky,1962-05-06T00:00:00Z,,French and Ukrainian artist
Q4420022,Сингаївський Володимир Іванович,1933-03-25T00:00:00Z,2007-01-01T00:00:00Z,painter (1933-2007)
Q4360895,Anna Ivanovna Petrova,1962-09-15T00:00:00Z,,Ukrainian artist (born 1962)
Q4306902,Yuri Muller,1933-08-12T00:00:00Z,,Soviet painter
Q3373139,Pavlo Arie,1975-10-16T00:00:00Z,,Ukrainian artist
Q4234765,Borys Vasylovych Kosariev,1897-08-04T00:00:00Z,1994-03-23T00:00:00Z,painter (1897-1994)
Q4389575,Maria Ralko,1950-07-14T00:00:00Z,,Ukrainian painter
Q4194536,Halyna Zubchenko,1929-07-19T00:00:00Z,2000-08-04T00:00:00Z,Ukrainian painter (1929-2000)
Q4383477,Viktor Puzyrkov,1918-10-04T00:00:00Z,1999-10-30T00:00:00Z,Soviet painter (1918-1999)
Q4331333,Oksana Odaynyk,1953-09-28T00:00:00Z,,Ukrainian painter
Q4415632,Liudmyla Semykina,1924-08-23T00:00:00Z,2021-01-12T00:00:00Z,Soviet painter (1924-2021)
Q4367545,Sergey Podervyansky,1916-07-15T00:00:00Z,2006-02-09T00:00:00Z,Ukrainian painter (1916-2006)
Q4341515,"Павлов, Игорь Иванович",1931-01-13T00:00:00Z,2012-06-05T00:00:00Z,Soviet poet (1931-2012)
Q1699202,Oleksandr Hnylytsky,1961-07-17T00:00:00Z,2009-11-01T00:00:00Z,Ukrainian painter (1961-2009)
Q4392381,Teodor Rezvoy,1968-05-29T00:00:00Z,,Ukrainian traveler
Q4409426,Radna Sakhaltuiev,1935-05-15T00:00:00Z,2025-01-01T00:00:00Z,"Soviet and Ukrainian artist, animator, production designer (b. 1935)"
Q4362999,Władimir Pinigin,1941-09-21T00:00:00Z,2015-10-11T00:00:00Z,Ukrainian painter (1941-2015)
Q4311881,Mikhaïl Vladimirovitch Nadejdine,1935-05-18T00:00:00Z,2023-12-05T00:00:00Z,Ukrainian painter
Q4367552,Les Podervyansky,1952-11-03T00:00:00Z,,Ukrainian artist
Q4225779,Pavlo Kovzhun,1896-10-15T00:00:00Z,1939-05-15T00:00:00Z,Ukrainian graphic artist (1896–1939)
Q4166935,Владислав Євгенійович Доронькін,1969-07-24T00:00:00Z,,Ukrainian painter
Q3199797,Kristina Solomoukha,1971-11-15T00:00:00Z,,Ukrainian artist
Q4327259,Норазян Вачаган Миколайович,1957-05-18T00:00:00Z,,Soviet painter
Q3557573,Victor Sevastianov,1923-07-01T00:00:00Z,1993-10-02T00:00:00Z,Ukrainian association football player (1923-1993)
Q4394493,Mykola Oleksandrovych Ridnyi,1985-04-25T00:00:00Z,,Ukrainian painter
Q720956,Victor Sydorenko,1953-12-31T00:00:00Z,,Ukrainian artist (born 1953)
Q333142,Mykola Shmatko,1943-08-17T00:00:00Z,2020-09-15T00:00:00Z,Ukrainian artist (1943-2020)
Q4217649,Vlodko Kaufman,1957-03-02T00:00:00Z,,Ukrainian painter
Q4405074,Valentyna Sazonova,1955-03-19T00:00:00Z,2009-08-23T00:00:00Z,"Ukrainian fashion designer, author of dolls, public and cultural figure, painter (1955-2009)"
Q990593,Ferenc Erfán,1959-01-28T00:00:00Z,,Ukrainian painter
Q893729,Boris Mikhailov,1938-08-25T00:00:00Z,,Ukrainian photographer (born 1938)
Q4235851,Kateryna Kosianenko,1978-11-21T00:00:00Z,,Ukrainian painter (1978-)
Q4176407,Vladyslav Yerko,1962-07-01T00:00:00Z,,Ukrainian illustrator and painter
Q3858097,Milton Resnick,1917-01-07T00:00:00Z,2004-03-12T00:00:00Z,American painter (1917-2004)
Q4303785,Galyna Moskvitina,1963-01-01T00:00:00Z,,Ukrainian painter
Q4412917,Nikolay Sednin,1968-12-25T00:00:00Z,,Russian painter
Q3350101,Oksana Mas,1969-09-05T00:00:00Z,,Ukrainian artist
Q4321393,Німенко Андрій Васильович,1925-06-20T00:00:00Z,2006-02-01T00:00:00Z,Soviet painter (1925-2006)
Q4189446,Larissa Rezun-Zwezdochyotova,1958-06-25T00:00:00Z,,Russian painter
Q4308510,Heorhii Stepanovych Mustakimov,1950-04-26T00:00:00Z,,Ukrainian painter
Q4360464,Alexandr Petrelli,1968-11-09T00:00:00Z,,Russian painter
Q4231475,Adolf Markovich Konstantinopolsky,1923-04-20T00:00:00Z,1993-12-01T00:00:00Z,Soviet painter (1923-1993)
Q4390007,Olga Rapay-Markish,1929-08-01T00:00:00Z,2012-02-01T00:00:00Z,"Ukrainian artist, sculptor (1929–2012)"
Q4235099,Кособукін Юрій Артемович,1950-05-14T00:00:00Z,2013-01-15T00:00:00Z,painter (1950-2013)
Q1422380,Fyodor Zakharov,1919-09-05T00:00:00Z,1997-09-29T00:00:00Z,Russian and Ukrainian Painter (1919-1997)
Q791585,Vladimir Bazán,1956-05-29T00:00:00Z,2022-01-01T00:00:00Z,Hungarian painter (1956–2022)
Q4391561,David Ilitsj Rebi,1922-04-18T00:00:00Z,2019-04-22T00:00:00Z,painter (1922-2019)
Q4235343,Alexander Kostetsky,1954-11-14T00:00:00Z,2010-01-04T00:00:00Z,Ukrainian painter (1954-2010)
Q4371343,Поляков Олексій Іванович,1943-08-24T00:00:00Z,,Soviet painter
Q4371327,Поляк Сергій Федорович,1975-07-23T00:00:00Z,1994-03-01T00:00:00Z,Ukrainian painter (1975-1994)
Q353628,Arkhip Kuindzhi,1841-01-27T00:00:00Z,1910-07-24T00:00:00Z,Greek painter (1842-1910)
Q12088037,Васякін Олександр Васильович,1925-10-27T00:00:00Z,2015-01-01T00:00:00Z,Soviet painter and sculptor (1925-2015)
Q12088685,Nataliia Verhun,1938-07-02T00:00:00Z,,Ukrainian painter
Q4288704,Leonid Mezheritski,1930-12-11T00:00:00Z,2007-11-12T00:00:00Z,artist (1930-2007)
Q4293626,Oleksandr Milovzorov,1938-04-22T00:00:00Z,,Soviet painter
Q12097602,Гресик Ірина Станіславівна,1956-07-09T00:00:00Z,,Ukrainian painter
Q12096678,Yevhen Holubenko,1956-11-04T00:00:00Z,,Soviet and Ukrainian production designer and screenwriter (born 1956)
Q4752150,Anatolii Ivanovich Sivkov,1952-01-01T00:00:00Z,,Russian artist
Q12089665,Tetiana Vytiahlovska,1964-05-22T00:00:00Z,,Ukrainian painter
Q12105584,Opanas Zalyvakha,1925-11-26T00:00:00Z,2007-04-23T00:00:00Z,Ukrainian painter (1925-2007)
Q12105584,Opanas Zalyvakha,1925-11-26T00:00:00Z,2007-04-24T00:00:00Z,Ukrainian painter (1925-2007)
Q4297276,Mikhailo Deyak,1984-02-14T00:00:00Z,,Ukrainian artist
Q12096543,Borys Holovko,1928-09-09T00:00:00Z,1992-03-15T00:00:00Z,Ukrainian painter (1928-1992)
Q12088037,Васякін Олександр Васильович,1925-10-27T00:00:00Z,2015-09-29T00:00:00Z,Soviet painter and sculptor (1925-2015)
Q12087868,Volodymyr Vasylenko,1925-09-03T00:00:00Z,1997-01-28T00:00:00Z,Ukrainian painter
Q12087852,Hanna Vasylashchuk,1924-11-02T00:00:00Z,2004-06-27T00:00:00Z,Ukrainian painter (1924-2003)
Q12095796,Olena Gerdan,1916-04-14T00:00:00Z,1999-01-23T00:00:00Z,"Ukrainian dancer, poet, artist, choreographer (1916-1999)"
Q12089664,Mykhailo Vytiahlovskyi,1963-11-11T00:00:00Z,,Ukrainian painter
Q12086585,Білецький Ігор Вікентійович,1950-07-06T00:00:00Z,,Ukrainian painter
Q12106409,Звягінцев Ростислав Михайлович,1938-03-17T00:00:00Z,2016-06-21T00:00:00Z,painter (1938-2016)
Q12096728,Голінчак Степан Олексійович,1946-10-29T00:00:00Z,,Ukrainian painter
Q4801628,Liudmyla Zhogol,1930-05-23T00:00:00Z,2015-04-15T00:00:00Z,Ukrainian textile artist (1930-2015)
Q4801590,Mykola Bidniak,1930-02-01T00:00:00Z,2000-11-28T00:00:00Z,Ukrainian-Canadian handless painter (1930-2000)
Q12095867,Yuriy Herts,1931-02-27T00:00:00Z,2012-09-15T00:00:00Z,painter (1931-2012)
Q12086524,Pyotr Ilyich Bilan,1921-07-21T00:00:00Z,1996-09-22T00:00:00Z,painter (1921-1996)
Q12097605,Mark Gres,1968-06-17T00:00:00Z,,Ukrainian screenwriter
Q12096782,Viktor Nikolaevich Gontarov,1942-10-30T00:00:00Z,2009-07-07T00:00:00Z,painter (1943-2009)
Q4720553,Alexandr Onishenko,1957-07-17T00:00:00Z,,Czech painter
Q4289775,Anatoliĭ Melʹnyk,1953-08-28T00:00:00Z,,Ukrainian painter
Q12085556,Булавицький Яків Іванович,1973-03-01T00:00:00Z,,Ukrainian painter
Q12106120,Oleksii Zakharchuk,1929-02-02T00:00:00Z,2013-03-25T00:00:00Z,painter (1929-2013)
Q4293840,Alexander Milstein,1963-09-08T00:00:00Z,,Ukrainian journalist
Q12097782,Гринюк Леонтій Назарович,1950-01-26T00:00:00Z,,Ukrainian painter
Q12106230,Mikhailo Zaiats,1927-10-27T00:00:00Z,2015-04-26T00:00:00Z,"Soviet and Ukrainian production designer, painter (1927—2015)"
Q12105914,Зарицький Іван Васильович,1929-01-24T00:00:00Z,2009-09-25T00:00:00Z,painter (1929-2009)
Q12087283,Yurii Vakulenko,1957-11-19T00:00:00Z,,Ukrainian painter
Q10817931,Yurii Pysar,1985-10-10T00:00:00Z,,Ukrainian painter
Q9391442,Anatoly Shevchenko,1938-09-29T00:00:00Z,2012-03-25T00:00:00Z,musician and painter (1938-2012)
Q12105929,Kostyantyn Zaruba,1910-10-30T00:00:00Z,1998-07-28T00:00:00Z,artist (1910-1998)
Q12088627,Вербицький Георгій Миколайович,1920-10-27T00:00:00Z,2011-08-12T00:00:00Z,painter (1920-2011)
Q12096470,Tetyana Holembiyevska,1936-09-07T00:00:00Z,2018-02-09T00:00:00Z,artist (1936-2018)
Q12107077,Yurii Zorko,1937-09-21T00:00:00Z,2019-10-11T00:00:00Z,Ukrainian painter (1937–2019)
Q12087847,Hryhorii Vasetskyi,1928-11-28T00:00:00Z,2019-04-27T00:00:00Z,Ukrainian painter
Q12097658,Nadija Hryban,1927-04-03T00:00:00Z,,Ukrainian painter
Q12096793,Ivan Hontschar,1910-02-09T00:00:00Z,1993-06-18T00:00:00Z,Soviet painter (1911-1993)
Q12087278,Raisa Vakula,1930-10-05T00:00:00Z,,Ukrainian painter
Q12085827,Буртовий Анатолій Миколайович,1961-06-11T00:00:00Z,,Ukrainian painter
Q12088037,Васякін Олександр Васильович,1925-01-01T00:00:00Z,2015-01-01T00:00:00Z,Soviet painter and sculptor (1925-2015)
Q10979946,Volodymyr Mykyta,1931-02-01T00:00:00Z,2025-07-16T00:00:00Z,Ukrainian painter (1931–2025)
Q12089707,Irina Vysheslavska,1939-02-20T00:00:00Z,,Ukrainian artist
Q12089416,Ivanna Nyzhnyk-Vynnykiv,1912-07-08T00:00:00Z,1993-01-09T00:00:00Z,painter (1912-1993)
Q12088505,Anatolii Velychko,1938-11-08T00:00:00Z,,Ukrainian painter
Q4719860,Alexander Pogrebinsky,1951-01-02T00:00:00Z,,American artist
Q12088037,Васякін Олександр Васильович,1925-01-01T00:00:00Z,2015-09-29T00:00:00Z,Soviet painter and sculptor (1925-2015)
Q4295203,Мінський Григорій Семенович,1912-04-13T00:00:00Z,2011-12-29T00:00:00Z,Ukrainian painter (1912-2011)
Q12107272,Ihor Zilinko,1953-05-27T00:00:00Z,,Ukrainian painter
Q12079619,Gayane Atayan,1959-09-23T00:00:00Z,,artist
Q12161772,Aleksandr Tokarev,1949-04-03T00:00:00Z,,Soviet and Ukrainian production designer
Q12116919,Yuliya Lazarevska,1945-07-06T00:00:00Z,2021-11-06T00:00:00Z,"Soviet and Ukrainian sound engineer, screenwriter, director, artist"
Q12078665,Антонюк Олександр Анатолійович,1971-09-25T00:00:00Z,,Ukrainian painter
Q12131800,Serhii Mikhnovskyi,1961-06-01T00:00:00Z,,Ukrainian artist (born 1961)
Q12080312,Базилевський Іван Іванович,1935-09-15T00:00:00Z,2024-09-10T00:00:00Z,Ukrainian painter (1935–2024)
Q12113843,Кофанов Віктор Іванович,1941-03-06T00:00:00Z,2021-06-08T00:00:00Z,Ukrainian painter
Q12117156,Лассан Валентин Володимирович,1923-06-17T00:00:00Z,2012-12-02T00:00:00Z,painter (1923-2002)
Q12161774,Larisa Tokareva,1947-09-07T00:00:00Z,2023-11-10T00:00:00Z,Soviet and Ukrainian production designer (1947—2023)
Q12161734,Тодоров Михайло Дмитрович,1915-06-06T00:00:00Z,1997-04-24T00:00:00Z,Ukrainian painter (1915-1997)
Q12132053,Нагулко Юрій Олександрович,1954-10-10T00:00:00Z,,Ukrainian painter
Q7086100,Oleg Minko,1938-08-03T00:00:00Z,2013-11-20T00:00:00Z,Ukrainian painter post-modernist (1938-2013)
Q12100699,Джарти Лариса Михайлівна,1952-01-08T00:00:00Z,,Ukrainian painter
Q12080310,Tatiana Bazilevskaya-Bartashevich,1959-04-09T00:00:00Z,,"Soviet and Ukrainian artist, master of artistic weaving"
Q12078797,Анісімов Микола Олексійович,1962-12-12T00:00:00Z,,Ukrainian painter
Q12113056,Oksana Korniyenko,1961-05-11T00:00:00Z,,Ukrainian painter
Q12079226,Dmytro Artym,1963-01-01T00:00:00Z,,Ukrainian painter
Q12161464,Hryhorii Tyshkevych,1940-10-24T00:00:00Z,2025-07-13T00:00:00Z,Ukrainian painter (1940–2025)
Q12090698,Voronyuk Vladimir,1918-11-24T00:00:00Z,2008-07-31T00:00:00Z,"Ukrainian artist, poet, prose writer, director and critic (1918-2008)"
Q12090387,Evgeniĭ Vsevolodovich Volobuev,1912-07-30T00:00:00Z,2002-02-02T00:00:00Z,Soviet painter (1912-2002)
Q12161250,Marfa Tymchenko,1922-03-25T00:00:00Z,2009-03-26T00:00:00Z,Ukrainian painter
Q12093665,Bohdan Habiak,1963-10-18T00:00:00Z,,Ukrainian painter
Q12113138,Valentin Korolyov,1912-10-07T00:00:00Z,1993-03-31T00:00:00Z,Soviet painter (1912-1993)
Q12117405,Taras Levkiv,1940-06-25T00:00:00Z,2025-03-09T00:00:00Z,Ukrainian artist (1940–2025)
Q12161553,Bohdan Tkachyk,1951-08-12T00:00:00Z,,Ukrainian painter
Q12079261,Olena Arutiunian,1962-06-12T00:00:00Z,,"Ukrainian painter, graphic artist"
Q12080307,Oleksandr Bazylevych,1951-03-15T00:00:00Z,2013-02-05T00:00:00Z,Ukrainian artist and painter (1951-2013)
Q12117820,Лещенко Євген Олександрович,1952-05-12T00:00:00Z,,Ukrainian painter
Q12132700,Anatoly Naumov,1945-02-18T00:00:00Z,,Soviet and Ukrainian production designer
Q12132387,Danylo Narbut,1916-01-22T00:00:00Z,1998-03-02T00:00:00Z,Ukrainian painter (1916-1998)
Q12131790,Pavlo Mikheyev,1944-07-04T00:00:00Z,,Soviet painter
Q12113621,Костюк Анатолій Антонович,1960-10-07T00:00:00Z,,Ukrainian painter
Q12100875,Stepan Dzhus,1941-06-19T00:00:00Z,2023-07-09T00:00:00Z,Ukrainian painter
Q12090431,Немира Володимир Дмитрович,1949-11-15T00:00:00Z,,Ukrainian painter
Q12099310,Valentyna Davydenko,1955-04-05T00:00:00Z,,"Ukrainian journalist, poet and artist (born 1955)"
Q12161504,Tkach Anatoly Stepanovich,1939-04-11T00:00:00Z,2006-08-02T00:00:00Z,Soviet and Ukrainian painter (1939—2006)
Q12161474,Halyna Tyshlek,1937-11-15T00:00:00Z,,Ukrainian painter
Q12133623,Нечипоренко Іван Григорович,1929-11-05T00:00:00Z,2002-03-15T00:00:00Z,painter (1929-2001)
Q12113536,Alla Kostenko,1937-12-31T00:00:00Z,2010-01-01T00:00:00Z,Soviet-Ukrainian costume designer (1937-2010)
Q12113907,Mira Kochevska,1928-04-05T00:00:00Z,2006-07-17T00:00:00Z,Ukrainian painter
Q12161716,Товстуха Леонід Самійлович,1930-10-17T00:00:00Z,2010-03-07T00:00:00Z,painter (1930-2010)
Q7243831,Iryna Levytska,1927-02-14T00:00:00Z,2012-09-24T00:00:00Z,Soviet painter (1927-2012)
Q12090700,Воронюк Володимир Анатолійович,1961-04-22T00:00:00Z,2022-08-23T00:00:00Z,Ukrainian painter (1961–2022)
Q12080321,Базилєв Сергій Миколайович,1952-10-04T00:00:00Z,,Ukrainian painter
Q12079184,Артамонов Олексій Михайлович,1918-02-18T00:00:00Z,2011-12-18T00:00:00Z,painter (1918-2011)
Q12133110,Негода Борис Михайлович,1944-04-07T00:00:00Z,2020-01-18T00:00:00Z,painter (1944-2020)
Q12080130,Rafail Bahawetdinef,1931-08-10T00:00:00Z,2017-08-16T00:00:00Z,Ukrainian painter
